data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,case_company,order_id,order_date,shipment_date,expected_delivery_timestamp,delivery_date,delivery_status,delayed_flag,delay_minutes,product_category,seller_id,customer_city,customer_state,order_value_inr,freight_value_inr,transport_mode,carrier,route_id,hub_id,vehicle_type,vehicle_capacity_kg,shipment_weight_kg,load_utilization_pct,number_of_stops,planned_transit_time_hours,actual_transit_time_hours,time_deviation_minutes,time_deviation_pct,distance_deviation_pct,route_efficiency_pct,weekend_flag,holiday_flag,peak_season_flag,traffic_level,weather_condition,hub_workload_pct,dispatch_delay_minutes,processing_time_minutes,fuel_efficiency_km_per_l,fuel_consumption_l,fuel_cost_inr,toll_cost_inr,transportation_cost_inr,estimated_delay_cost_inr,estimated_co2_kg,co2_per_km_kg,co2_per_order_kg,data_provenance
test,2018-09-29 00:41:37.726771,thanos::sroute:db0f8027-8ade-4411-9aff-b26adaae3993,Carting,trip-153818169772651050,IND785690AAB,Sonari_Central_DPP_1 (Assam),IND785682AAA,Sivasagar_Babupaty_D (Assam),2018-09-29 04:09:50.737900,2018-09-29 07:26:31.904261,196.0,False,38,2018-09-29 04:39:55,38.836218624880864,141.0,34.0,46.2565,4.147058823529412,6.0,1.0,2.2074000000000003,6.0,Delhivery,DLV-WAI-00001,2018-09-29,2018-09-29,2018-09-29 05:43:50,2018-09-29,Delayed,1,47.0,Apparel,SELLER-044,Sivasagar_Babupaty_D,Assam,1381.13,167.9,Road,Delhivery,IND785690AAB_IND785682AAA,IND785690AAB,LCV,2500,1686.2,62.69,3,1.567,2.35,107.0,314.71,-16.04,24.11,1,0,0,Medium,Clear,82.24,18.83,58.32,7.26,5.414,513.68,41.25,929.16,411.68,14.51,0.36904,14.51,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-16 17:26:42.204685,thanos::sroute:884325ef-09d8-45fb-b62e-c0fb8d2ba23c,FTL,trip-153711880220433003,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),2018-09-16 18:15:30.482996,2018-09-17 10:20:22.712830,964.0,True,176,2018-09-17 06:39:18,178.5411712833947,220.0,140,194.1301,1.5714285714285714,48.0,16.0,23.9133,3.0,Delhivery,DLV-WAI-04339,2018-09-16,2018-09-16,2018-09-16 21:35:30,2018-09-16,Delayed,1,20.0,Electronics,SELLER-147,Kurnool_AbbasNgr_I,Andhra Pradesh,2790.05,554.78,Road,Delhivery,IND562132AAA_IND518002AAA,IND562132AAA,Heavy Truck,20000,3561.7,35,4,3.333,3.667,80.0,57.14,-8.03,63.64,1,0,0,Medium,Cloudy,74.78,19.72,749.08,3.5,51.012,4663.51,277.08,5790.23,316.22,136.712,0.76571,136.712,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 17:37:45.345030,thanos::sroute:f0569d2f-4e20-4c31-8542-67b86d55f058,Carting,trip-153703306534480647,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-15 17:37:45.345030,2018-09-15 23:32:20.660299,354.0,True,72,2018-09-15 20:51:21,73.69550098842926,158.0,97.0,119.3066,1.6288659793814433,18.0,28.0,20.1609,0.6428571428571429,Delhivery,DLV-WAI-04340,2018-09-15,2018-09-15,2018-09-15 20:14:45,2018-09-15,Delayed,1,1.0,Electronics,SELLER-148,Gurgaon_Bilaspur_HB,Haryana,362.03,373.04,Road,Delhivery,IND131028AAB_IND000000ACB,IND131028AAB,Mini Truck,5000,3292.3,63.63,5,2.617,2.633,61.0,62.89,-38.23,61.39,1,0,0,Medium,Rain,70.89,17.95,199.0,5.8,17.498,1613.36,86.65,2397.22,285.18,46.895,0.46243,46.895,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-29 01:38:54.025403,thanos::sroute:1d848e84-b73b-47b3-90ec-4a12509bafc7,FTL,trip-153818513402516788,IND508277AAB,Mothkur_Mainroad_D (Telangana),IND508223AAA,Thirumalagiri_Xroad_D (Telangana),2018-09-29 04:00:29.732006,2018-09-29 04:52:32.900198,52.0,False,19,2018-09-29 04:17:35,19.305383376553372,33.0,24.0,24.308799999999998,1.375,33.0,24.0,24.308799999999998,1.375,Delhivery,DLV-WAI-04341,2018-09-29,2018-09-29,2018-09-29 05:24:29,2018-09-29,On Time,0,0.0,Grocery,SELLER-070,Thirumalagiri_Xroad_D,Telangana,2881.63,209.86,Road,Delhivery,IND508277AAB_IND508223AAA,IND508277AAB,Trailer,30000,11082.0,36.36,1,1.4,0.55,9.0,37.5,-20.58,72.73,1,0,0,Medium,Rain,65.99,1.24,22.43,2.8,7.379,663.73,26.49,1039.64,223.22,19.777,0.95714,19.777,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-19 07:23:10.139584,thanos::sroute:88aae86c-1ca6-4464-8da3-82a8d0699a48,FTL,trip-153734179013929130,IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-19 13:26:54.932476,2018-09-19 18:16:34.328415,289.0,True,66,2018-09-19 15:25:25,69.68803242702418,121.0,68.0,81.19460000000001,1.7794117647058822,50.0,21,26.0873,2.380952380952381,Delhivery,DLV-WAI-04342,2018-09-19,2018-09-19,2018-09-19 15:34:54,2018-09-19,On Time,0,0.0,Apparel,SELLER-056,MAA_Poonamallee_HB,Tamil Nadu,3713.5,289.7,Road,Delhivery,IND605601AAA_IND600056AAB,IND605601AAA,Truck,12000,1993.8,35,2,2.133,2.017,53.0,77.94,-14.17,56.2,0,0,0,Medium,Cloudy,69.45,29.64,174.44,4.5,15.486,1443.25,63.43,2067.03,288.81,41.503,0.59556,41.503,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-01 23:34:04.414156,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153843684441391753,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-10-03 05:13:24.895913,2018-10-03 12:37:29.251707,444.0,True,176,2018-10-03 07:20:13,176.6360590927376,317.0,238.0,311.27540000000005,1.3319327731092436,78.0,98.0,131.13,0.7959183673469388,Delhivery,DLV-WAI-04343,2018-10-01,2018-10-03,2018-10-03 10:11:24,2018-10-03,Delayed,1,19.0,Toys,SELLER-018,Gurgaon_Bilaspur_HB,Haryana,2201.61,1229.74,Road,Delhivery,IND206001AAA_IND000000ACB,IND206001AAA,Trailer,30000,17440.1,57.04,7,4.967,5.283,79.0,33.19,-43.25,75.08,0,0,1,Medium,Rain,77.67,24.84,131.84,2.75,96.187,8956.85,196.65,10580.78,335.44,257.782,0.97429,257.782,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-19 19:04:19.406791,thanos::sroute:f7963920-d277-48da-baf1-e331b37209d5,FTL,trip-153738385940644647,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-19 19:04:19.406791,2018-09-20 00:43:31.414616,339.0,True,44,2018-09-19 22:55:21,44.32783122633043,83.0,52.0,68.1267,1.5961538461538463,41.0,37.0,44.1239,1.1081081081081081,Delhivery,DLV-WAI-04344,2018-09-19,2018-09-19,2018-09-19 20:56:19,2018-09-19,On Time,0,0.0,Other,SELLER-011,Pune_Tathawde_H,Maharashtra,7258.91,321.52,Road,Delhivery,IND421302AAG_IND411033AAA,IND421302AAG,Truck,12000,8564.8,55.74,2,1.867,1.383,31.0,59.62,-34.93,62.65,0,0,0,Medium,Rain,92.76,17.54,256.81,4.44,13.056,1162.81,67.85,1837.5,335.27,34.99,0.60423,34.99,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-28 02:01:46.504075,thanos::sroute:21dcaeeb-fa40-45f1-85e9-0b10815d794d,FTL,trip-153810010650379013,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-28 02:01:46.504075,2018-09-29 03:30:11.211726,1528.0,True,22,2018-09-29 02:41:48,22.32283975582102,44.0,30,30.4153,1.4666666666666666,44.0,30,30.4153,1.4666666666666666,Delhivery,DLV-WAI-04345,2018-09-28,2018-09-28,2018-09-28 03:31:46,2018-09-28,On Time,0,0.0,Sports & Fitness,SELLER-043,Bangalore_Nelmngla_H,Karnataka,5355.25,215.91,Road,Delhivery,IND421302AAG_IND562132AAA,IND421302AAG,Truck,12000,6096.7,46.69,2,1.5,0.733,14.0,46.67,-26.61,68.18,0,0,0,Low,Clear,61.01,19.62,1491.73,4.5,5.745,533.77,32.34,882.2,259.54,15.397,0.59556,15.397,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-30 00:21:47.760944,thanos::sroute:463e331a-fd38-44d5-b1f7-e2fa024b2739,FTL,trip-153826690776060269,IND424006AAA,Dhule_MIDCAvdn_I (Maharashtra),IND423106AAA,Manmad_Malegaon_D (Maharashtra),2018-09-30 00:21:47.760944,2018-09-30 02:08:41.027301,106.0,True,66,2018-09-30 00:43:54,67.4975601602107,76.0,63.0,78.8695,1.2063492063492063,23.0,21.0,30.426099999999998,1.0952380952380953,Delhivery,DLV-WAI-04346,2018-09-30,2018-09-30,2018-09-30 02:24:47,2018-09-30,On Time,0,0.0,Sports & Fitness,SELLER-074,Manmad_Malegaon_D,Maharashtra,782.0,413.32,Road,Delhivery,IND424006AAA_IND423106AAA,IND424006AAA,Heavy Truck,20000,13323.0,67.04,3,2.05,1.267,13.0,20.63,-14.42,82.89,1,0,0,Medium,Rain,79.75,19.03,35.76,3.35,20.143,1773.19,80.94,2322.73,197.58,53.983,0.79978,53.983,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 20:26:41.712309,thanos::sroute:c5d2b749-1f63-470b-ab9d-50735a1dadc4,FTL,trip-153704320171209128,IND673573AAA,Thamarassery_Chungam_D (Kerala),IND673592AAA,SultnBthry_Kollgpra_D (Kerala),2018-09-16 00:21:48.180474,2018-09-16 02:32:19.719510,130.0,False,39,2018-09-16 00:35:53.754508,39.50866433251731,97.0,62.0,60.5833,1.564516129032258,61.0,36.0,30.6025,1.6944444444444444,Delhivery,DLV-WAI-04347,2018-09-15,2018-09-16,2018-09-16 02:23:48,2018-09-16,On Time,0,0.0,Toys,SELLER-062,SultnBthry_Kollgpra_D,Kerala,6595.08,266.89,Road,Delhivery,IND673573AAA_IND673592AAA,IND673573AAA,Heavy Truck,20000,7307.3,37.77,2,2.033,1.617,35.0,56.45,-34.79,63.92,1,0,0,Medium,Clear,59.28,10.77,34.78,3.5,14.713,1392.07,72.01,1886.66,304.31,39.431,0.76571,39.431,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-26 01:57:14.866561,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153792703486632901,IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),IND585211AAA,Chittapur_GlbrgaRD_D (Karnataka),2018-09-26 01:57:14.866561,2018-09-26 03:36:21.739599,99.0,False,36,2018-09-26 02:19:23,36.142184436055665,69.0,38.0,47.7834,1.8157894736842106,20.0,8,9.6318,2.5,Delhivery,DLV-WAI-04348,2018-09-26,2018-09-26,2018-09-26 03:35:14,2018-09-26,On Time,0,0.0,Sports & Fitness,SELLER-033,Chittapur_GlbrgaRD_D,Karnataka,2400.27,209.15,Road,Delhivery,IND585104AAA_IND585211AAA,IND585104AAA,Mini Truck,5000,1089.0,35,3,1.633,1.15,31.0,81.58,-24.36,55.07,0,0,0,Medium,Clear,74.47,6.02,37.93,6.0,6.769,638.45,35.19,1050.37,257.56,18.142,0.44667,18.142,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-27 04:55:11.546346,thanos::sroute:25dd334d-e30d-4cfa-b6e8-192bcfe84fcc,FTL,trip-153802411154608083,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-27 16:23:14.361310,2018-09-29 10:07:12.812886,2503.0,True,880,2018-09-28 00:50:37,880.0041887923554,1992.0,797.0,1065.7494,2.4993726474278546,26.0,16.0,22.71,1.625,Delhivery,DLV-WAI-04349,2018-09-27,2018-09-27,2018-09-28 06:40:14,2018-09-29,Delayed,1,1135.0,Home & Kitchen,SELLER-039,Bangalore_Nelmngla_H,Karnataka,2483.67,4028.77,Road,Delhivery,IND751002AAB_IND562132AAA,IND751002AAB,Truck,12000,5149.4,41.25,24,14.283,33.2,1195.0,149.94,-17.43,40.01,0,0,0,High,Cloudy,72.02,186.85,516.71,4.5,201.308,18472.7,730.8,22595.63,2990.0,539.506,0.59556,539.506,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 10:14:20.963248,thanos::sroute:2f34b3e1-eec1-4ef2-8ae7-474cedc6baec,FTL,trip-153700646096296857,IND506167AAB,Jangaon_Hanmkond_D (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-16 02:20:49.700851,2018-09-16 08:14:37.824227,353.0,False,98,2018-09-16 02:43:25,98.29384692241972,322.0,78.0,108.3431,4.128205128205129,29.0,6.0,9.084200000000001,4.833333333333333,Delhivery,DLV-WAI-04350,2018-09-15,2018-09-16,2018-09-16 04:38:49,2018-09-16,Delayed,1,184.0,Apparel,SELLER-069,Hyderabad_Shamshbd_H,Telangana,7097.45,402.06,Road,Delhivery,IND506167AAB_IND501359AAE,IND506167AAB,Truck,12000,3973.8,35,4,2.3,5.367,244.0,312.82,-9.28,24.22,1,0,0,Medium,Cloudy,78.6,45.92,34.24,4.5,21.843,1936.37,77.65,2570.08,618.61,58.539,0.59556,58.539,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-16 00:03:43.764621,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,trip-153705622376437335,IND431514AAA,Gangakher_Busstand_D (Maharashtra),IND431515AAA,Parli_JirgeNgr_D (Maharashtra),2018-09-16 02:59:29.125413,2018-09-16 04:18:58.219076,79.0,False,28,2018-09-16 03:15:21,28.828935513872015,42.0,22.0,31.527900000000002,1.9090909090909092,10.0,4.0,5.9592,2.5,Delhivery,DLV-WAI-04351,2018-09-16,2018-09-16,2018-09-16 04:21:29,2018-09-16,On Time,0,0.0,Apparel,SELLER-031,Parli_JirgeNgr_D,Maharashtra,4092.25,195.83,Road,Delhivery,IND431514AAA_IND431515AAA,IND431514AAA,Truck,12000,8639.1,75.41,1,1.367,0.7,20.0,90.91,-8.56,52.38,1,0,0,Medium,Clear,75.37,0.0,37.57,4.21,6.841,634.54,47.82,1052.54,257.95,18.334,0.63596,18.334,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-22 08:58:03.094273,thanos::sroute:ec69c11f-3bb0-45e7-bb93-8157131ae763,FTL,trip-153760668309399876,IND474003AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-22 20:35:49.238727,2018-09-23 09:37:02.916151,781.0,True,154,2018-09-23 05:11:22,155.80782016954382,261.0,159.0,193.7152,1.6415094339622642,37.0,66.0,68.1161,0.5606060606060606,Delhivery,DLV-WAI-04352,2018-09-22,2018-09-22,2018-09-23 00:14:49,2018-09-23,Delayed,1,42.0,Apparel,SELLER-054,Gurgaon_Bilaspur_HB,Haryana,2275.76,626.61,Road,Delhivery,IND474003AAA_IND000000ACB,IND474003AAA,Truck,12000,5949.4,70.22,4,3.65,4.35,102.0,64.15,-19.57,60.92,1,0,0,High,Cloudy,74.86,28.82,521.82,4.27,38.539,3499.66,245.65,4606.96,343.53,103.283,0.62726,103.283,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-03 19:01:57.907339,thanos::sroute:366da0f3-1979-4793-973f-27da63568435,FTL,trip-153859331790696692,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-10-04 07:10:47.044700,2018-10-05 04:41:17.249833,1290.0,True,176,2018-10-04 23:48:07,176.09851463638464,242.0,177,197.72070000000002,1.3672316384180792,26.0,15.0,21.9742,1.7333333333333334,Delhivery,DLV-WAI-04353,2018-10-03,2018-10-04,2018-10-04 11:07:47,2018-10-04,Delayed,1,5.0,Grocery,SELLER-050,Pune_Tathawde_H,Maharashtra,4666.04,706.38,Road,Delhivery,IND562132AAA_IND411033AAA,IND562132AAA,Trailer,30000,11330.2,35.87,3,3.95,4.033,65.0,36.72,-10.94,73.14,0,0,1,Medium,Cloudy,84.43,21.75,1053.84,2.8,62.892,6000.77,153.41,7083.23,327.71,168.551,0.95714,168.551,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-21 23:14:00.650888,thanos::sroute:15c921f8-8a40-44cc-95ac-59f93d25f780,FTL,trip-153757164065055996,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND751002AAB,Bhubaneshwar_Hub (Orissa),2018-09-21 23:14:00.650888,2018-09-23 17:56:12.517608,2562.0,True,1232,2018-09-22 04:13:59,1236.8303724624498,2232.0,1146.0,1600.3254,1.9476439790575917,40.0,30.0,27.478099999999998,1.3333333333333333,Delhivery,DLV-WAI-04354,2018-09-21,2018-09-21,2018-09-22 19:20:00,2018-09-23,Delayed,1,1026.0,Grocery,SELLER-053,Bhubaneshwar_Hub,Orissa,928.65,4717.32,Road,Delhivery,IND000000ACB_IND751002AAB,IND000000ACB,Heavy Truck,20000,5420.9,35,31,20.1,37.2,1086.0,94.76,-22.71,51.34,0,0,0,Medium,Rain,52.64,169.65,337.26,3.5,388.65,35328.37,2311.33,44012.51,2547.15,1041.583,0.76571,1041.583,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-30 19:03:22.959552,thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,FTL,trip-153833420295929830,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-30 23:27:10.849320,2018-10-02 07:37:39.836185,1930.0,True,792,2018-10-01 09:48:00,792.0231600022369,1304.0,792.0,1041.5334,1.6464646464646464,40.0,15.0,21.7272,2.6666666666666665,Delhivery,DLV-WAI-04355,2018-09-30,2018-09-30,2018-10-01 13:39:10,2018-10-01,Delayed,1,452.0,Beauty & Personal Care,SELLER-138,Pune_Tathawde_H,Maharashtra,7421.39,2677.18,Road,Delhivery,IND000000ACB_IND411033AAA,IND000000ACB,Truck,12000,4818.6,46.19,16,14.2,21.733,512.0,64.65,-23.96,60.74,1,1,0,Medium,Rain,85.92,95.43,633.47,4.5,196.734,18586.2,1220.49,24280.95,876.14,527.247,0.59556,527.247,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-12 13:03:24.091764,thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,FTL,trip-153675740409154778,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND751002AAB,Bhubaneshwar_Hub (Orissa),2018-09-12 13:03:24.091764,2018-09-14 09:44:18.671871,2680.0,True,968,2018-09-13 06:35:29,968.2984687132533,1623.0,817.0,1135.3134,1.9865361077111383,27.0,20.0,22.6373,1.35,Delhivery,DLV-WAI-04356,2018-09-12,2018-09-12,2018-09-13 03:40:24,2018-09-13,Delayed,1,746.0,Sports & Fitness,SELLER-086,Bhubaneshwar_Hub,Orissa,1904.15,2910.73,Road,Delhivery,IND562132AAA_IND751002AAB,IND562132AAA,Truck,12000,8816.2,77.71,22,14.617,27.05,806.0,98.65,-14.71,50.34,0,0,0,Medium,Rain,93.93,137.41,1058.37,4.19,231.192,21480.51,925.71,25937.88,1839.1,619.595,0.63988,619.595,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-16 02:26:33.313718,thanos::sroute:e798a910-1f3b-4eab-8dca-a18ec32ffafe,FTL,trip-153706479331334971,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-16 02:26:33.313718,2018-09-16 22:43:01.982930,1216.0,True,374,2018-09-16 10:32:34,375.54943849472744,663.0,387.0,533.793,1.7131782945736433,41.0,27.0,28.4277,1.5185185185185186,Delhivery,DLV-WAI-04357,2018-09-16,2018-09-16,2018-09-16 09:53:33,2018-09-16,Delayed,1,216.0,Books,SELLER-066,Bhopal_Trnsport_H,Madhya Pradesh,486.66,1282.76,Road,Delhivery,IND000000ACB_IND462022AAA,IND000000ACB,Truck,12000,6054.3,48.76,7,7.45,11.05,276.0,71.32,-29.65,58.37,1,0,0,Medium,Heavy Rain,75.82,47.72,559.44,4.5,100.828,9438.25,448.5,11799.33,725.01,270.218,0.59556,270.218,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-30 20:17:38.477291,thanos::sroute:600046bb-6e88-4a60-ae5a-66a973db8f51,FTL,trip-153833865847707261,IND518401AAA,Nandikotkr_UmarDPP_D (Andhra Pradesh),IND518422AAB,Atmakur_IndraNgr_D (Andhra Pradesh),2018-10-01 00:18:17.807197,2018-10-01 01:30:44.598685,72.0,True,22,2018-10-01 00:47:28,22.030609787561826,33.0,18.0,25.8989,1.8333333333333333,33.0,18.0,25.8989,1.8333333333333333,Delhivery,DLV-WAI-04358,2018-09-30,2018-10-01,2018-10-01 01:36:17,2018-10-01,On Time,0,0.0,Grocery,SELLER-106,Atmakur_IndraNgr_D,Andhra Pradesh,11837.28,173.4,Road,Delhivery,IND518401AAA_IND518422AAB,IND518401AAA,Truck,12000,4180.8,35.53,2,1.3,0.55,15.0,83.33,-14.94,54.55,0,0,0,Medium,Cloudy,80.14,8.55,45.8,4.5,4.896,469.41,25.99,824.93,356.23,13.12,0.59556,13.12,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-30 18:54:06.024996,thanos::sroute:ed447e1f-4cc6-411f-8876-6dd5a1d860bf,Carting,trip-153833364602473905,IND798601AAA,Mokokchung_Central_D_1 (Nagaland),IND785001AAA,Jorhat_RicMilRd_D (Assam),2018-10-01 04:52:16.005403,2018-10-02 02:38:10.904729,1305.0,True,27,2018-10-01 17:53:53,29.13129918202075,518.0,26.0,35.8927,19.923076923076923,6.0,3.0,5.6216,2.0,Delhivery,DLV-WAI-04359,2018-09-30,2018-10-01,2018-10-01 06:18:16,2018-10-01,Delayed,1,432.0,Sports & Fitness,SELLER-115,Jorhat_RicMilRd_D,Assam,2211.82,141.32,Road,Delhivery,IND798601AAA_IND785001AAA,IND798601AAA,Mini Truck,5000,2498.4,44.61,2,1.433,8.633,492.0,1892.31,-18.84,5.02,0,0,0,Medium,Clear,69.71,86.74,787.72,6.0,5.085,470.33,36.17,893.51,1555.35,13.627,0.44667,13.627,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-14 00:33:12.800387,thanos::sroute:df0ea6fc-ce7d-40d0-8ca9-27376948c013,Carting,trip-153688519279994279,IND110037AAK,Delhi_Kapshera_L (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-14 00:33:12.800387,2018-09-14 07:09:26.446365,396.0,True,9,2018-09-14 06:17:33,9.900573360051931,51.0,13.0,13.773100000000001,3.923076923076923,51.0,13.0,13.773100000000001,3.923076923076923,Delhivery,DLV-WAI-04360,2018-09-14,2018-09-14,2018-09-14 01:46:12,2018-09-14,On Time,0,0.0,Home & Kitchen,SELLER-091,Gurgaon_Bilaspur_HB,Haryana,1905.92,109.01,Road,Delhivery,IND110037AAK_IND000000ACB,IND110037AAK,Mini Truck,5000,3745.6,75.61,2,1.217,0.85,38.0,292.31,-28.12,25.49,0,0,0,High,Cloudy,94.08,25.3,347.29,5.62,2.085,192.33,19.79,543.04,297.42,5.587,0.47722,5.587,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-26 23:37:41.222090,thanos::sroute:f7efd254-c156-49c7-a4dd-8ac62472bab5,FTL,trip-153800506122182411,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND385001AAA,Palanpur_DC (Gujarat),2018-09-26 23:37:41.222090,2018-09-27 02:41:51.127151,184.0,True,22,2018-09-27 01:49:54,23.046835224808078,46.0,28.0,28.8228,1.6428571428571428,46.0,28.0,28.8228,1.6428571428571428,Delhivery,DLV-WAI-04361,2018-09-26,2018-09-26,2018-09-27 01:05:41,2018-09-27,On Time,0,0.0,Beauty & Personal Care,SELLER-032,Palanpur_DC,Gujarat,871.0,191.94,Road,Delhivery,IND384205AAA_IND385001AAA,IND384205AAA,Heavy Truck,20000,11706.1,59.81,1,1.467,0.767,18.0,64.29,-20.04,60.87,0,0,0,Medium,Heavy Rain,69.8,22.19,145.45,3.41,7.176,648.39,26.63,1127.68,225.05,19.231,0.78496,19.231,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
